match_id,endOfGameResult,gameCreation,gameId,game_datetime,game_length,game_version,game_variation,mapId,queue_id,tft_game_type,tft_set_core_name,tft_set_number,puuid,placement,level,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players,win,companion,traits,units
SG2_62107360,,1743184951368,SG2_62107360,1743184951368,2270.69873046875,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,7,1,30,0,1717.2410888671875,66,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambusher(4); TFT13_Cabal(1); TFT13_Crime(1); TFT13_Family(1); TFT13_Hoverboard(1); TFT13_Rebel(1); TFT13_Scrap(1); TFT13_Sorcerer(1); TFT13_Squad(1); TFT13_Warband(1); TFT13_Watcher(3),TFT13_Darius[]; TFT13_Blue[]; TFT13_Vladimir[]; TFT13_Camille[]; TFT13_Gremlin[]; TFT13_FlyGuy[]; tft13_jinx[]
SG2_61879037,,1743069104483,SG2_61879037,1743069104483,2403.92333984375,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1100,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,7,1,30,0,1793.0574951171875,61,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambassador(2); TFT13_Bruiser(1); TFT13_Cabal(2); TFT13_Experiment(1); TFT13_FormSwapper(2); TFT13_Rebel(1); TFT13_Sorcerer(6); TFT13_Warband(1); TFT13_Watcher(2),TFT13_Zyra[]; TFT13_Vladimir[]; tft13_swain[]; TFT13_Nami[]; tft13_elise[]; TFT13_Garen[]; TFT13_Zoe[]
SG2_61535171,,1742872825554,SG2_61535171,1742872825554,2296.9462890625,Linux Version 15.6.667.3303 (Mar 21 2025/10:39:25) [PUBLIC] <Releases/15.6>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,3,7,1,37,0,2140.2666015625,150,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Cultist(7); TFT4_Duelist(1); TFT4_Keeper(2); TFT4_Mage(1); TFT4_Sharpshooter(1); TFT4_Slayer(1); TFT4_Syphoner(1); TFT4_Vanguard(1),TFT4_Elise[]; TFT4_TwistedFate[]; TFT4_Pyke[]; TFT4_Vladimir[]; TFT4_Kalista[]; TFT4_Sivir[]; TFT4_Aatrox[]
SG2_60182605,,1742143876469,SG2_60182605,1742143876469,2193.931884765625,Linux Version 15.5.662.6652 (Mar 05 2025/17:34:43) [PUBLIC] <Releases/15.5>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,8,21,28,0,1670.392333984375,67,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambusher(1); TFT13_Bruiser(3); TFT13_Crime(1); TFT13_Experiment(1); TFT13_Family(1); TFT13_FormSwapper(1); TFT13_Hoverboard(2); TFT13_Martialist(1); TFT13_Pugilist(6); TFT13_Rebel(1); TFT13_Scrap(3); TFT13_Warband(1),TFT13_Draven[]; TFT13_Red[]; TFT13_Trundle[]; TFT13_Urgot[]; TFT13_Sett[]; TFT13_Chainsaw[]; TFT13_Gangplank[]; TFT13_Ekko[]
SG2_59280273,,1741695732114,SG2_59280273,1741695732114,2379.454833984375,Linux Version 15.5.662.6652 (Mar 05 2025/17:34:43) [PUBLIC] <Releases/15.5>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,8,0,30,0,1795.0576171875,79,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Academy(1); TFT13_Ambusher(4); TFT13_Crime(2); TFT13_Family(1); TFT13_Invoker(1); TFT13_Rebel(1); TFT13_Scrap(1); TFT13_Squad(2); TFT13_Titan(5); TFT13_Warband(1),TFT13_Singed[]; TFT13_Blue[]; TFT13_Leona[]; TFT13_Rell[]; TFT13_Camille[]; TFT13_Gremlin[]; TFT13_Beardy[]; tft13_jinx[]
SG2_59271956,,1741693107122,SG2_59271956,1741693107122,2397.2197265625,Linux Version 15.5.662.6652 (Mar 05 2025/17:34:43) [PUBLIC] <Releases/15.5>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,2,8,1,40,2,2380.146728515625,164,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambusher(2); TFT13_Challenger(1); TFT13_Experiment(1); TFT13_Family(2); TFT13_FormSwapper(1); TFT13_Hoverboard(1); TFT13_Infused(1); TFT13_MachineHerald(1); TFT13_Martialist(1); TFT13_Pugilist(6); TFT13_Scrap(4); TFT13_Squad(1); TFT13_Warband(1),TFT13_Draven[]; TFT13_Blue[]; TFT13_Red[]; TFT13_Urgot[]; TFT13_Gangplank[]; TFT13_Ekko[]; TFT13_Vi[]; TFT13_Viktor[]
SG2_59268129,,1741690307368,SG2_59268129,1741690307368,2343.77880859375,Linux Version 15.5.662.6652 (Mar 05 2025/17:34:43) [PUBLIC] <Releases/15.5>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,8,0,33,1,1872.6409912109375,92,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambusher(3); TFT13_Cabal(5); TFT13_Crime(1); TFT13_Family(3); TFT13_Infused(1); TFT13_Invoker(1); TFT13_Martialist(1); TFT13_Pugilist(1); TFT13_Scrap(1); TFT13_Sniper(1); TFT13_Sorcerer(2); TFT13_Watcher(2),TFT13_Morgana[]; TFT13_Blue[]; TFT13_Red[]; TFT13_Vladimir[]; TFT13_Prime[]; TFT13_Cassiopeia[]; TFT13_Gremlin[]; TFT13_LeBlanc[]; TFT13_Sion[]
SG2_58293843,,1741190578831,SG2_58293843,1741190578831,2216.22509765625,Linux Version 15.5.661.4445 (Feb 28 2025/14:56:45) [PUBLIC] <Releases/15.5>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,8,46,26,0,1692.0516357421875,39,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Brawler(1); TFT4_Cultist(1); TFT4_Divine(1); TFT4_Dragonsoul(1); TFT4_Fabled(1); TFT4_Fortune(1); TFT4_Keeper(1); TFT4_Vanguard(7); TFT4_Warlord(4),TFT4_Wukong[]; TFT4_Garen[]; TFT4_Braum[]; TFT4_JarvanIV[]; TFT4_Nautilus[]; TFT4_Aatrox[]; TFT4_Sejuani[]; TFT4_Vi[]
SG2_58290262,,1741188168285,SG2_58290262,1741188168285,2067.975830078125,Linux Version 15.5.661.4445 (Feb 28 2025/14:56:45) [PUBLIC] <Releases/15.5>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,5,7,49,26,1,1592.4068603515625,85,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Adept(1); TFT4_Assassin(1); TFT4_Duelist(1); TFT4_Enlightened(3); TFT4_Executioner(1); TFT4_Mystic(3); TFT4_Ninja(1); TFT4_Sharpshooter(1); TFT4_Spirit(5); TFT4_Warlord(1),TFT4b_Diana[]; TFT4_Fiora[]; TFT4_Teemo[]; TFT4_Janna[]; TFT4b_Kindred[]; TFT4_Shen[]; TFT4_Yuumi[]
SG2_57141893,,1740595172143,SG2_57141893,1740595172143,2140.498291015625,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,8,11,28,0,1619.3304443359375,58,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Brawler(3); TFT4_Cultist(1); TFT4_Daredevil(1); TFT4_Dragonsoul(1); TFT4_Elderwood(1); TFT4_Fortune(1); TFT4_Sharpshooter(6); TFT4_Slayer(1); TFT4_Spirit(1); TFT4_Warlord(2),TFT4_Maokai[]; TFT4_Tristana[]; TFT4_Nidalee[]; TFT4_TahmKench[]; TFT4_Teemo[]; TFT4_Vi[]; TFT4_Sivir[]; TFT4_Samira[]
SG2_57138652,,1740592785094,SG2_57138652,1740592785094,2032.99755859375,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,8,1,28,0,1685.5919189453125,56,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Blacksmith(1); TFT4_Divine(2); TFT4_Dragonsoul(2); TFT4_Elderwood(1); TFT4_Fabled(1); TFT4_Fortune(1); TFT4_Mage(1); TFT4_Syphoner(1); TFT4_Vanguard(8); TFT4_Warlord(1),TFT4_Brand[]; TFT4_Wukong[]; TFT4_Nasus[]; TFT4_Garen[]; TFT4_Nautilus[]; TFT4_Ornn[]; TFT4_Braum[]; TFT4_Sejuani[]
SG2_56977641,,1740513050900,SG2_56977641,1740513050900,2276.111328125,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,8,0,31,1,1867.6448974609375,63,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Adept(1); TFT4_Cultist(1); TFT4_Divine(1); TFT4_Duelist(4); TFT4_Elderwood(1); TFT4_Enlightened(1); TFT4_Exile(2); TFT4_Keeper(1); TFT4_Sharpshooter(2); TFT4_Slayer(1); TFT4_Spirit(2); TFT4_Warlord(1),TFT4_Yasuo[]; TFT4_Fiora[]; TFT4_Rakan[]; TFT4_Jax[]; TFT4_Teemo[]; TFT4_Sivir[]; TFT4_Tryndamere[]; TFT4_Yone[]
SG2_56971816,,1740510596502,SG2_56971816,1740510596502,2151.52099609375,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,2,8,0,38,0,2138.353515625,124,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Cultist(9); TFT4_Dragonsoul(1); TFT4_Duelist(1); TFT4_Keeper(1); TFT4_Mage(2); TFT4_Mystic(1); TFT4_Slayer(1); TFT4_Syphoner(2); TFT4_Vanguard(1),TFT4_Elise[]; TFT4_TwistedFate[]; TFT4_Pyke[]; TFT4_Vladimir[]; TFT4_Kalista[]; TFT4_Aatrox[]; TFT4_Zilean[]; TFT4_Swain[]
SG2_56614761,,1740337223385,SG2_56614761,1740337223385,2230.97265625,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,6,1,27,0,1635.5223388671875,32,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Academy(4); TFT13_Challenger(1); TFT13_Invoker(1); TFT13_Martialist(1); TFT13_Rebel(3); TFT13_Sorcerer(1); TFT13_Titan(2),TFT13_Lux[]; TFT13_Leona[]; TFT13_Akali[]; TFT13_Ezreal[]; TFT13_Heimerdinger[]; TFT13_Illaoi[]
SG2_56611540,,1740334858294,SG2_56611540,1740334858294,2235.53125,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,7,0,28,0,1709.595458984375,53,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambassador(1); TFT13_Challenger(1); TFT13_FormSwapper(1); TFT13_Invoker(1); TFT13_Pugilist(1); TFT13_Rebel(1); TFT13_Sorcerer(1); TFT13_Squad(1); TFT13_Titan(3); TFT13_Warband(6); TFT13_Watcher(1),TFT13_Darius[]; TFT13_Draven[]; TFT13_Irelia[]; TFT13_Rell[]; tft13_swain[]; TFT13_Beardy[]; TFT13_Ambessa[]
SG2_56394741,,1740245129552,SG2_56394741,1740245129552,2063.826416015625,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,7,3,31,1,1829.108154296875,97,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Bruiser(1); TFT13_Challenger(4); TFT13_Hextech(1); TFT13_Hoverboard(1); TFT13_Invoker(1); TFT13_Rebel(6); TFT13_Sorcerer(1); TFT13_Squad(1); TFT13_Titan(1),TFT13_Irelia[]; TFT13_Vex[]; TFT13_Nocturne[]; TFT13_Akali[]; TFT13_Sett[]; TFT13_TwistedFate[]; TFT13_Zoe[]
SG2_55990653,,1740069419871,SG2_55990653,1740069419871,2298.840087890625,Linux Version 15.4.657.5386 (Feb 14 2025/15:08:11) [PUBLIC] <Releases/15.4>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,8,6,28,0,1783.4637451171875,63,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Brawler(5); TFT4_Elderwood(2); TFT4_Executioner(1); TFT4_Fabled(1); TFT4_Fortune(2); TFT4_Keeper(1); TFT4_Sharpshooter(1); TFT4_Vanguard(1); TFT4_Warlord(5),TFT4_Maokai[]; TFT4_Nidalee[]; TFT4_Garen[]; TFT4_TahmKench[]; TFT4_Vi[]; TFT4_Katarina[]; TFT4_Xayah[]; TFT4_ChoGath[]
SG2_55635145,,1739903448057,SG2_55635145,1739903448057,2379.80810546875,Linux Version 15.3.656.4086 (Feb 11 2025/12:20:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,5,8,0,31,0,1999.7005615234375,94,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Cultist(1); TFT4_Divine(1); TFT4_Dragonsoul(1); TFT4_Elderwood(2); TFT4_Enlightened(1); TFT4_Executioner(1); TFT4_Keeper(5); TFT4_Ninja(1); TFT4_Vanguard(4); TFT4_Warlord(2),TFT4_Elise[]; TFT4_Wukong[]; TFT4_Garen[]; TFT4_Braum[]; TFT4_JarvanIV[]; TFT4_Rakan[]; TFT4_Kennen[]; TFT4_Xayah[]
SG2_54653640,,1739504773003,SG2_54653640,1739504773003,2106.195556640625,Linux Version 15.3.656.4086 (Feb 11 2025/12:20:25) [PUBLIC] <Releases/15.3>,,,1100,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,1,9,1,35,3,2097.9443359375,256,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Academy(2); TFT13_Bruiser(1); TFT13_Cabal(1); TFT13_Crime(2); TFT13_Experiment(1); TFT13_Invoker(6); TFT13_Rebel(2); TFT13_Titan(4); TFT13_Warband(1),TFT13_Morgana[]; TFT13_Singed[]; TFT13_Irelia[]; TFT13_Vex[]; TFT13_Leona[]; TFT13_Rell[]; TFT13_RenataGlasc[]; TFT13_NunuWillump[]; TFT13_Heimerdinger[]
SG2_54619467,,1739472118420,SG2_54619467,1739472118420,2316.9541015625,Linux Version 15.3.656.4086 (Feb 11 2025/12:20:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,5,7,1,30,0,1784.179443359375,45,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Cultist(7); TFT4_Duelist(1); TFT4_Keeper(2); TFT4_Mage(1); TFT4_Mystic(1); TFT4_Slayer(1); TFT4_Syphoner(1); TFT4_Vanguard(1),TFT4_Elise[]; TFT4_TwistedFate[]; TFT4_Pyke[]; TFT4_Vladimir[]; TFT4_Kalista[]; TFT4_Aatrox[]; TFT4_Zilean[]
SG2_54613475,,1739469627574,SG2_54613475,1739469627574,2110.46826171875,Linux Version 15.3.656.4086 (Feb 11 2025/12:20:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,7,0,31,0,1700.68115234375,89,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Cultist(1); TFT4_Divine(1); TFT4_Elderwood(2); TFT4_Executioner(3); TFT4_Keeper(4); TFT4_Mystic(1); TFT4_Spirit(3),TFT4b_Diana[]; TFT4_Elise[]; TFT4_Rakan[]; TFT4b_Kindred[]; TFT4_Yuumi[]; TFT4_Xayah[]; TFT4_Kayle[]
SG2_54196586,,1739293589218,SG2_54196586,1739293589218,2206.752685546875,Linux Version 15.3.654.0407 (Jan 31 2025/13:15:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,5,7,4,31,0,1884.2701416015625,85,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Blacksmith(1); TFT4_Boss(1); TFT4_Brawler(3); TFT4_Divine(1); TFT4_Dragonsoul(3); TFT4_Elderwood(1); TFT4_Fortune(1); TFT4_Sharpshooter(3); TFT4_Slayer(1); TFT4_Spirit(1); TFT4_Vanguard(1); TFT4_Warlord(1),TFT4_Tristana[]; TFT4_TahmKench[]; TFT4_Teemo[]; TFT4_Vi[]; TFT4_Olaf[]; TFT4_Ornn[]; TFT4_Sett[]
SG2_53342332,,1738958171793,SG2_53342332,1738958171793,2352.48046875,Linux Version 15.3.654.0407 (Jan 31 2025/13:15:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,7,1,28,0,1786.5418701171875,63,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Blacksmith(1); TFT4_Brawler(1); TFT4_Dragonsoul(2); TFT4_Elderwood(1); TFT4_Executioner(1); TFT4_Mystic(1); TFT4_Sharpshooter(1); TFT4_Spirit(5); TFT4_Vanguard(2),TFT4b_Diana[]; TFT4_Braum[]; TFT4_Teemo[]; TFT4b_Kindred[]; TFT4_Shyvana[]; TFT4_Yuumi[]; TFT4_Ornn[]; TFT4_Yuumi[]
SG2_53335904,,1738955701835,SG2_53335904,1738955701835,2471.2490234375,Linux Version 15.3.654.0407 (Jan 31 2025/13:15:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,7,1,26,0,1543.578125,37,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Brawler(4); TFT4_Divine(1); TFT4_Elderwood(3); TFT4_Executioner(3); TFT4_Fortune(1); TFT4_Keeper(1); TFT4_Spirit(1); TFT4_Warlord(2),TFT4_Maokai[]; TFT4_TahmKench[]; TFT4_Vi[]; TFT4b_Kindred[]; TFT4_Nunu[]; TFT4_Kayle[]; TFT4_Xayah[]
SG2_53331497,,1738953094316,SG2_53331497,1738953094316,1976.7117919921875,Linux Version 15.3.654.0407 (Jan 31 2025/13:15:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,2,7,0,35,1,1966.39794921875,122,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Boss(1); TFT4_Brawler(1); TFT4_Cultist(1); TFT4_Dragonsoul(1); TFT4_Executioner(1); TFT4_Mystic(1); TFT4_Ninja(1); TFT4_Sharpshooter(2); TFT4_Spirit(4); TFT4_Vanguard(1),TFT4_Braum[]; TFT4_Teemo[]; TFT4_Akali[]; TFT4b_Kindred[]; TFT4_Yuumi[]; TFT4_Sivir[]; TFT4_Sett[]
SG2_53318152,,1738949709418,SG2_53318152,1738949709418,2455.537109375,Linux Version 15.3.654.0407 (Jan 31 2025/13:15:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,5,7,1,27,0,1647.6591796875,61,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Brawler(4); TFT4_Cultist(1); TFT4_Dragonsoul(4); TFT4_Elderwood(1); TFT4_Fortune(1); TFT4_Keeper(3); TFT4_Mage(1); TFT4_Sharpshooter(1); TFT4_Syphoner(1); TFT4_Warlord(1),TFT4_Elise[]; TFT4_Maokai[]; TFT4_Tristana[]; TFT4_TahmKench[]; TFT4_JarvanIV[]; TFT4_AurelionSol[]; TFT4_Swain[]
SG2_52850668,,1738764895924,SG2_52850668,1738764895924,2248.5849609375,Linux Version 15.3.654.0407 (Jan 31 2025/13:15:25) [PUBLIC] <Releases/15.3>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,7,1,26,0,1592.015625,41,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(4); TFT4_Cultist(1); TFT4_Fortune(3); TFT4_Keeper(1); TFT4_Ninja(2); TFT4_Slayer(3); TFT4_Spirit(1); TFT4_Vanguard(1); TFT4_Warlord(1),TFT4b_Diana[]; TFT4b_Zed[]; TFT4_Pyke[]; TFT4_Kennen[]; TFT4_Katarina[]; TFT4_Darius[]; TFT4_Sejuani[]
SG2_52603328,,1738663942937,SG2_52603328,1738663942937,2289.712890625,Linux Version 15.2.652.1536 (Jan 23 2025/09:50:03) [PUBLIC] <Releases/15.2>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,2,7,1,38,0,2273.48876953125,164,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Dragonsoul(5); TFT4_Keeper(1); TFT4_Sharpshooter(3); TFT4_Slayer(1); TFT4_Spirit(1); TFT4_Vanguard(2); TFT4_Warlord(4),TFT4_Tristana[]; TFT4_Nidalee[]; TFT4_Garen[]; TFT4_Braum[]; TFT4_JarvanIV[]; TFT4_Teemo[]; TFT4_Olaf[]
